index	prediction
2049	no_rel
2050	rephrase
2051	conflict
2052	inference
2053	inference
2054	inference
2055	rephrase
2056	rephrase
2057	rephrase
2058	inference
2059	no_rel
2060	no_rel
2061	inference
2062	inference
2063	no_rel
2064	inference
2065	inference
2066	no_rel
2067	inference
2068	inference
2069	no_rel
2070	rephrase
2071	inference
2072	inference
2073	inference
2074	no_rel
2075	no_rel
2076	inference
2077	inference
2078	inference
2079	inference
2080	inference
2081	no_rel
2082	inference
2083	inference
2084	inference
2085	rephrase
2086	inference
2087	no_rel
2088	no_rel
2089	no_rel
2090	inference
2091	rephrase
2092	inference
2093	inference
2094	no_rel
2095	rephrase
2096	no_rel
2097	no_rel
2098	inference
2099	rephrase
2100	inference
2101	inference
2102	inference
2103	inference
2104	inference
2105	inference
2106	rephrase
2107	conflict
2108	no_rel
2109	no_rel
2110	rephrase
2111	inference
2112	inference
2113	inference
2114	inference
2115	no_rel
2116	inference
2117	no_rel
2118	inference
2119	inference
2120	inference
2121	rephrase
2122	rephrase
2123	inference
2124	inference
2125	no_rel
2126	no_rel
2127	no_rel
2128	no_rel
2129	inference
2130	no_rel
2131	rephrase
2132	rephrase
2133	no_rel
2134	rephrase
2135	inference
2136	inference
2137	inference
2138	no_rel
2139	conflict
2140	inference
2141	inference
2142	inference
2143	no_rel
2144	no_rel
2145	no_rel
2146	no_rel
2147	inference
2148	no_rel
2149	rephrase
2150	inference
2151	inference
2152	inference
2153	inference
2154	no_rel
2155	inference
2156	inference
2157	no_rel
2158	inference
2159	no_rel
2160	inference
2161	inference
2162	inference
2163	inference
2164	conflict
2165	inference
2166	no_rel
2167	no_rel
2168	no_rel
2169	inference
2170	conflict
2171	inference
2172	no_rel
2173	inference
2174	no_rel
2175	no_rel
2176	inference
2177	inference
2178	no_rel
2179	inference
2180	conflict
2181	no_rel
2182	no_rel
2183	inference
2184	inference
2185	inference
2186	rephrase
2187	no_rel
2188	inference
2189	rephrase
2190	inference
2191	no_rel
2192	no_rel
2193	inference
2194	inference
2195	conflict
2196	no_rel
2197	inference
2198	inference
2199	inference
2200	inference
2201	conflict
2202	inference
2203	inference
2204	no_rel
2205	inference
2206	inference
2207	inference
2208	inference
2209	inference
2210	inference
2211	inference
2212	inference
2213	no_rel
2214	inference
2215	no_rel
2216	no_rel
2217	rephrase
2218	inference
2219	inference
2220	no_rel
2221	inference
2222	no_rel
2223	no_rel
2224	no_rel
2225	inference
2226	rephrase
2227	rephrase
2228	no_rel
2229	inference
2230	no_rel
2231	rephrase
2232	inference
2233	inference
2234	no_rel
2235	rephrase
2236	inference
2237	no_rel
2238	no_rel
2239	no_rel
2240	no_rel
2241	inference
2242	inference
2243	no_rel
2244	inference
2245	no_rel
2246	no_rel
2247	no_rel
2248	no_rel
2249	no_rel
2250	inference
2251	inference
2252	no_rel
2253	rephrase
2254	no_rel
2255	no_rel
2256	no_rel
2257	inference
2258	no_rel
2259	no_rel
2260	no_rel
2261	no_rel
2262	no_rel
2263	no_rel
2264	no_rel
2265	no_rel
2266	no_rel
2267	inference
2268	no_rel
2269	no_rel
2270	no_rel
2271	no_rel
2272	no_rel
2273	no_rel
2274	rephrase
2275	no_rel
2276	no_rel
2277	no_rel
2278	no_rel
2279	no_rel
2280	no_rel
2281	no_rel
2282	inference
2283	conflict
2284	rephrase
2285	inference
2286	rephrase
2287	no_rel
2288	inference
2289	no_rel
2290	no_rel
2291	no_rel
2292	inference
2293	rephrase
2294	no_rel
2295	inference
2296	inference
2297	inference
2298	no_rel
2299	no_rel
2300	inference
2301	no_rel
2302	inference
2303	no_rel
2304	rephrase
2305	no_rel
2306	inference
2307	no_rel
2308	inference
2309	inference
2310	inference
2311	no_rel
2312	no_rel
2313	no_rel
2314	no_rel
2315	no_rel
2316	no_rel
2317	rephrase
2318	rephrase
2319	inference
2320	rephrase
2321	no_rel
2322	no_rel
2323	rephrase
2324	conflict
2325	no_rel
2326	no_rel
2327	no_rel
2328	no_rel
2329	inference
2330	rephrase
2331	inference
2332	inference
2333	no_rel
2334	rephrase
2335	no_rel
2336	inference
2337	no_rel
2338	no_rel
2339	no_rel
2340	no_rel
2341	no_rel
2342	no_rel
2343	no_rel
2344	no_rel
2345	no_rel
2346	inference
2347	inference
2348	inference
2349	inference
2350	no_rel
2351	no_rel
2352	no_rel
2353	rephrase
2354	no_rel
2355	no_rel
2356	no_rel
2357	no_rel
2358	inference
2359	no_rel
2360	rephrase
2361	no_rel
2362	no_rel
2363	no_rel
2364	rephrase
2365	no_rel
2366	inference
2367	inference
2368	no_rel
2369	no_rel
2370	rephrase
2371	no_rel
2372	no_rel
2373	no_rel
2374	no_rel
2375	inference
2376	conflict
2377	no_rel
2378	inference
2379	no_rel
2380	no_rel
2381	no_rel
2382	no_rel
2383	rephrase
2384	no_rel
2385	no_rel
2386	no_rel
2387	no_rel
2388	no_rel
2389	inference
2390	no_rel
2391	no_rel
2392	inference
2393	no_rel
2394	no_rel
2395	no_rel
2396	no_rel
2397	rephrase
2398	no_rel
2399	no_rel
2400	no_rel
2401	inference
2402	no_rel
2403	rephrase
2404	rephrase
2405	no_rel
2406	no_rel
2407	conflict
2408	rephrase
2409	no_rel
2410	no_rel
2411	no_rel
2412	no_rel
2413	inference
2414	no_rel
2415	inference
2416	no_rel
2417	no_rel
2418	no_rel
2419	no_rel
2420	rephrase
2421	rephrase
2422	conflict
2423	no_rel
2424	inference
2425	inference
2426	no_rel
2427	no_rel
2428	inference
2429	inference
2430	no_rel
2431	no_rel
2432	inference
2433	no_rel
2434	inference
2435	inference
2436	inference
2437	no_rel
2438	inference
2439	no_rel
2440	no_rel
2441	no_rel
2442	no_rel
2443	no_rel
2444	inference
2445	no_rel
2446	no_rel
2447	no_rel
2448	no_rel
2449	no_rel
2450	no_rel
2451	rephrase
2452	no_rel
2453	conflict
2454	no_rel
2455	no_rel
2456	no_rel
2457	no_rel
2458	no_rel
2459	rephrase
2460	rephrase
2461	no_rel
2462	no_rel
2463	no_rel
2464	no_rel
2465	no_rel
2466	no_rel
2467	no_rel
2468	inference
2469	no_rel
2470	no_rel
2471	no_rel
2472	no_rel
2473	no_rel
2474	inference
2475	inference
2476	no_rel
2477	inference
2478	no_rel
2479	no_rel
2480	no_rel
2481	no_rel
2482	inference
2483	no_rel
2484	inference
2485	no_rel
2486	inference
2487	inference
2488	inference
2489	no_rel
2490	inference
2491	no_rel
2492	no_rel
2493	inference
2494	no_rel
2495	conflict
2496	inference
2497	no_rel
2498	no_rel
2499	inference
2500	rephrase
2501	no_rel
2502	no_rel
2503	no_rel
2504	no_rel
2505	no_rel
2506	no_rel
2507	no_rel
2508	rephrase
2509	no_rel
2510	no_rel
2511	rephrase
2512	no_rel
2513	inference
2514	no_rel
2515	no_rel
2516	inference
2517	no_rel
2518	rephrase
2519	inference
2520	no_rel
2521	no_rel
2522	inference
2523	no_rel
2524	conflict
2525	no_rel
2526	no_rel
2527	rephrase
2528	no_rel
2529	no_rel
2530	no_rel
2531	no_rel
2532	no_rel
2533	no_rel
2534	no_rel
2535	no_rel
2536	rephrase
2537	no_rel
2538	no_rel
2539	inference
2540	no_rel
2541	no_rel
2542	rephrase
2543	no_rel
2544	no_rel
2545	inference
2546	rephrase
2547	no_rel
2548	rephrase
2549	rephrase
2550	inference
2551	rephrase
2552	inference
2553	no_rel
2554	no_rel
2555	no_rel
2556	no_rel
2557	no_rel
2558	inference
2559	no_rel
2560	no_rel
2561	no_rel
2562	no_rel
2563	inference
2564	inference
2565	no_rel
2566	no_rel
2567	inference
2568	no_rel
2569	no_rel
2570	rephrase
2571	inference
2572	inference
2573	rephrase
2574	no_rel
2575	no_rel
2576	no_rel
2577	no_rel
2578	no_rel
2579	no_rel
2580	no_rel
2581	no_rel
2582	no_rel
2583	rephrase
2584	no_rel
2585	rephrase
2586	no_rel
2587	no_rel
2588	no_rel
2589	no_rel
2590	no_rel
2591	no_rel
2592	no_rel
2593	no_rel
2594	no_rel
2595	no_rel
2596	no_rel
2597	no_rel
2598	no_rel
2599	no_rel
2600	no_rel
2601	no_rel
2602	no_rel
2603	no_rel
2604	no_rel
2605	inference
2606	no_rel
2607	no_rel
2608	no_rel
2609	no_rel
2610	no_rel
2611	inference
2612	no_rel
2613	no_rel
2614	no_rel
2615	inference
2616	no_rel
2617	no_rel
2618	inference
2619	no_rel
2620	no_rel
2621	no_rel
2622	no_rel
2623	no_rel
2624	no_rel
2625	inference
2626	no_rel
2627	no_rel
2628	no_rel
2629	inference
2630	no_rel
2631	rephrase
2632	no_rel
2633	inference
2634	rephrase
2635	no_rel
2636	no_rel
2637	inference
2638	no_rel
2639	inference
2640	rephrase
2641	no_rel
2642	inference
2643	no_rel
2644	no_rel
2645	no_rel
2646	no_rel
2647	no_rel
2648	no_rel
2649	no_rel
2650	no_rel
2651	inference
2652	no_rel
2653	no_rel
2654	conflict
2655	rephrase
2656	inference
2657	no_rel
2658	inference
2659	no_rel
2660	no_rel
2661	no_rel
2662	inference
2663	inference
2664	inference
2665	inference
2666	no_rel
2667	no_rel
2668	rephrase
2669	rephrase
2670	no_rel
2671	no_rel
2672	no_rel
2673	inference
2674	inference
2675	no_rel
2676	inference
2677	inference
2678	inference
2679	inference
2680	no_rel
2681	no_rel
2682	no_rel
2683	inference
2684	no_rel
2685	no_rel
2686	no_rel
2687	inference
2688	no_rel
2689	no_rel
2690	inference
2691	inference
2692	rephrase
2693	no_rel
2694	rephrase
2695	no_rel
2696	no_rel
2697	no_rel
2698	rephrase
2699	no_rel
2700	no_rel
2701	rephrase
2702	no_rel
2703	inference
2704	rephrase
2705	no_rel
2706	no_rel
2707	no_rel
2708	no_rel
2709	no_rel
2710	no_rel
2711	no_rel
2712	no_rel
2713	rephrase
2714	conflict
2715	no_rel
2716	no_rel
2717	inference
2718	no_rel
2719	no_rel
2720	inference
2721	no_rel
2722	no_rel
2723	no_rel
2724	no_rel
2725	no_rel
2726	no_rel
2727	no_rel
2728	no_rel
2729	no_rel
2730	no_rel
2731	no_rel
2732	no_rel
2733	no_rel
2734	no_rel
2735	inference
2736	no_rel
2737	rephrase
2738	inference
2739	inference
2740	inference
2741	no_rel
2742	no_rel
2743	no_rel
2744	conflict
2745	no_rel
2746	rephrase
2747	rephrase
2748	inference
2749	inference
2750	no_rel
2751	no_rel
2752	rephrase
2753	no_rel
2754	no_rel
2755	conflict
2756	no_rel
2757	no_rel
2758	no_rel
2759	no_rel
2760	no_rel
2761	no_rel
2762	inference
2763	no_rel
2764	no_rel
2765	no_rel
2766	no_rel
2767	no_rel
2768	no_rel
2769	rephrase
2770	no_rel
2771	no_rel
2772	no_rel
2773	rephrase
2774	rephrase
2775	no_rel
2776	inference
2777	no_rel
2778	no_rel
2779	no_rel
2780	no_rel
2781	no_rel
2782	no_rel
2783	no_rel
2784	no_rel
2785	no_rel
2786	no_rel
2787	rephrase
2788	no_rel
2789	no_rel
2790	no_rel
2791	no_rel
2792	no_rel
2793	no_rel
2794	no_rel
2795	no_rel
2796	no_rel
2797	no_rel
2798	inference
2799	inference
2800	inference
2801	no_rel
2802	no_rel
2803	no_rel
2804	inference
2805	rephrase
2806	no_rel
2807	rephrase
2808	no_rel
2809	inference
2810	rephrase
2811	no_rel
2812	no_rel
2813	no_rel
2814	inference
2815	no_rel
2816	no_rel
2817	inference
2818	no_rel
2819	no_rel
2820	no_rel
2821	no_rel
2822	no_rel
2823	rephrase
2824	rephrase
2825	no_rel
2826	no_rel
2827	inference
2828	rephrase
2829	rephrase
2830	no_rel
2831	no_rel
2832	no_rel
2833	inference
2834	no_rel
2835	no_rel
2836	rephrase
2837	no_rel
2838	no_rel
2839	no_rel
2840	no_rel
2841	no_rel
2842	no_rel
2843	rephrase
2844	rephrase
2845	no_rel
2846	no_rel
2847	no_rel
2848	no_rel
2849	inference
2850	rephrase
2851	inference
2852	no_rel
2853	no_rel
2854	no_rel
2855	inference
2856	no_rel
2857	no_rel
2858	no_rel
2859	no_rel
2860	inference
2861	inference
2862	no_rel
2863	no_rel
2864	no_rel
2865	no_rel
2866	no_rel
2867	no_rel
2868	rephrase
2869	no_rel
2870	rephrase
2871	inference
2872	rephrase
2873	rephrase
2874	no_rel
2875	no_rel
2876	conflict
2877	no_rel
2878	no_rel
2879	no_rel
2880	no_rel
2881	no_rel
2882	no_rel
2883	no_rel
2884	no_rel
2885	no_rel
2886	no_rel
2887	rephrase
2888	no_rel
2889	no_rel
2890	no_rel
2891	inference
2892	rephrase
2893	no_rel
2894	no_rel
2895	no_rel
2896	no_rel
2897	inference
2898	no_rel
2899	no_rel
2900	no_rel
2901	no_rel
2902	inference
2903	no_rel
2904	no_rel
2905	inference
2906	inference
2907	no_rel
2908	no_rel
2909	rephrase
2910	no_rel
2911	no_rel
2912	inference
2913	no_rel
2914	no_rel
2915	no_rel
2916	no_rel
2917	inference
2918	no_rel
2919	no_rel
2920	no_rel
2921	conflict
2922	no_rel
2923	inference
2924	rephrase
2925	no_rel
2926	inference
2927	no_rel
2928	no_rel
2929	no_rel
2930	no_rel
2931	no_rel
2932	no_rel
2933	no_rel
2934	no_rel
2935	no_rel
2936	no_rel
2937	rephrase
2938	no_rel
2939	no_rel
2940	no_rel
2941	rephrase
2942	no_rel
2943	no_rel
2944	no_rel
2945	no_rel
2946	rephrase
2947	no_rel
2948	no_rel
2949	inference
2950	no_rel
2951	rephrase
2952	no_rel
2953	no_rel
2954	conflict
2955	rephrase
2956	no_rel
2957	inference
2958	no_rel
2959	no_rel
2960	rephrase
2961	inference
2962	rephrase
2963	no_rel
2964	no_rel
2965	no_rel
2966	no_rel
2967	no_rel
2968	no_rel
2969	no_rel
2970	no_rel
2971	inference
2972	inference
2973	no_rel
2974	inference
2975	no_rel
2976	no_rel
2977	no_rel
2978	no_rel
2979	no_rel
2980	no_rel
2981	no_rel
2982	no_rel
2983	no_rel
2984	no_rel
2985	inference
2986	no_rel
2987	no_rel
2988	no_rel
2989	no_rel
2990	rephrase
2991	rephrase
2992	inference
2993	no_rel
2994	inference
2995	inference
2996	inference
2997	no_rel
2998	rephrase
2999	no_rel
3000	no_rel
3001	no_rel
3002	no_rel
3003	no_rel
3004	no_rel
3005	no_rel
3006	no_rel
3007	inference
3008	no_rel
3009	rephrase
3010	no_rel
3011	no_rel
3012	no_rel
3013	inference
3014	no_rel
3015	rephrase
3016	rephrase
3017	no_rel
3018	no_rel
3019	inference
3020	no_rel
3021	no_rel
3022	no_rel
3023	no_rel
3024	no_rel
3025	no_rel
3026	no_rel
3027	no_rel
3028	inference
3029	no_rel
3030	no_rel
3031	no_rel
3032	no_rel
3033	no_rel
3034	no_rel
3035	no_rel
3036	inference
3037	no_rel
3038	no_rel
3039	no_rel
3040	no_rel
3041	inference
3042	no_rel
3043	rephrase
3044	inference
3045	no_rel
3046	rephrase
3047	no_rel
3048	no_rel
3049	no_rel
3050	no_rel
3051	no_rel
3052	no_rel
3053	inference
3054	no_rel
3055	no_rel
3056	inference
3057	inference
3058	no_rel
3059	no_rel
3060	rephrase
3061	no_rel
3062	no_rel
3063	no_rel
3064	no_rel
3065	no_rel
3066	no_rel
3067	no_rel
3068	inference
3069	no_rel
3070	inference
3071	no_rel
3072	no_rel
3073	inference
3074	no_rel
3075	no_rel
3076	no_rel
3077	conflict
3078	no_rel
3079	no_rel
3080	no_rel
3081	no_rel
3082	no_rel
3083	no_rel
3084	no_rel
3085	inference
3086	inference
3087	no_rel
3088	inference
3089	no_rel
3090	no_rel
3091	no_rel
3092	no_rel
3093	no_rel
3094	no_rel
3095	no_rel
3096	no_rel
3097	no_rel
3098	no_rel
3099	no_rel
3100	inference
3101	no_rel
3102	no_rel
3103	no_rel
3104	no_rel
3105	rephrase
3106	inference
3107	no_rel
3108	no_rel
3109	no_rel
3110	no_rel
3111	no_rel
3112	no_rel
3113	no_rel
3114	inference
3115	no_rel
3116	no_rel
3117	no_rel
3118	no_rel
3119	no_rel
3120	no_rel
3121	no_rel
3122	no_rel
3123	no_rel
3124	no_rel
3125	inference
3126	no_rel
3127	rephrase
3128	no_rel
3129	inference
3130	no_rel
3131	no_rel
3132	no_rel
3133	inference
3134	no_rel
3135	inference
3136	inference
3137	no_rel
3138	no_rel
3139	no_rel
3140	no_rel
3141	no_rel
3142	rephrase
3143	inference
3144	no_rel
3145	no_rel
3146	no_rel
3147	no_rel
3148	no_rel
3149	no_rel
3150	no_rel
3151	inference
3152	no_rel
3153	no_rel
3154	inference
3155	no_rel
3156	conflict
3157	no_rel
3158	no_rel
3159	rephrase
3160	no_rel
3161	no_rel
3162	no_rel
3163	no_rel
3164	no_rel
3165	no_rel
3166	no_rel
3167	no_rel
3168	no_rel
3169	rephrase
3170	no_rel
3171	no_rel
3172	no_rel
3173	no_rel
3174	no_rel
3175	no_rel
3176	no_rel
3177	inference
3178	inference
3179	no_rel
3180	no_rel
3181	inference
3182	inference
3183	no_rel
3184	inference
3185	no_rel
3186	no_rel
3187	no_rel
3188	inference
3189	no_rel
3190	conflict
3191	no_rel
3192	inference
3193	no_rel
3194	rephrase
3195	no_rel
3196	inference
3197	inference
3198	no_rel
3199	no_rel
3200	no_rel
3201	no_rel
3202	no_rel
3203	no_rel
3204	no_rel
3205	no_rel
3206	inference
3207	no_rel
3208	no_rel
3209	no_rel
3210	no_rel
3211	no_rel
3212	no_rel
3213	inference
3214	no_rel
3215	no_rel
3216	conflict
3217	inference
3218	no_rel
3219	no_rel
3220	no_rel
3221	inference
3222	no_rel
3223	no_rel
3224	rephrase
3225	no_rel
3226	rephrase
3227	inference
3228	no_rel
3229	no_rel
3230	no_rel
3231	inference
3232	inference
3233	no_rel
3234	no_rel
3235	no_rel
3236	no_rel
3237	inference
3238	no_rel
3239	inference
3240	no_rel
3241	no_rel
3242	no_rel
3243	no_rel
3244	no_rel
3245	no_rel
3246	inference
3247	no_rel
3248	no_rel
3249	no_rel
3250	no_rel
3251	no_rel
3252	inference
3253	no_rel
3254	no_rel
3255	no_rel
3256	no_rel
3257	inference
3258	rephrase
3259	no_rel
3260	no_rel
3261	no_rel
3262	no_rel
3263	no_rel
3264	rephrase
3265	no_rel
3266	inference
3267	no_rel
3268	no_rel
3269	no_rel
3270	no_rel
3271	no_rel
3272	rephrase
3273	inference
3274	inference
3275	no_rel
3276	no_rel
3277	no_rel
3278	no_rel
3279	no_rel
3280	no_rel
3281	no_rel
3282	no_rel
3283	no_rel
3284	inference
3285	inference
3286	no_rel
3287	no_rel
3288	rephrase
3289	no_rel
3290	no_rel
3291	inference
3292	rephrase
3293	inference
3294	conflict
3295	no_rel
3296	no_rel
